名称,纬度,经度
侨城一号广场,22.55122372,113.9807886
侨香深云路口,22.54947465,113.9815319
桃源村西总站,22.56131746,113.9708865
龙珠四路,22.56574603,113.9690953
沙嘴村总站,22.52114249,114.0310143
东方尊峪总站,22.56000587,114.184357
明华中心,22.48784556,113.9076253
招商港务,22.47290369,113.8988826
龙田路口,22.74687182,114.3632325
爱联社区,22.69734321,114.2278278
华源科技创新园,22.57071965,113.8604442
爱安德电子,22.7476449,113.8534202
大浪新围新村,22.69326043,113.9910937
中医院一门诊,22.54676448,114.1072811
深南科苑立交北,22.54671407,113.9406344
龙华汽车站西,22.67247746,114.0240719
牛栏前商业街,22.63843178,114.0336745
华南城工行,22.67835284,114.1225399
华南城南门,22.67479238,114.1231673
洋坑路口,22.69736402,114.1119992
雪象花园新村,22.65375604,114.0733024
万安学校,22.71191457,114.0582574
大布头环观路口,22.70934781,114.0605675
横坑村,22.71368512,114.05112
北部水源管理处,22.69733579,114.0410177
观澜人民法庭,22.69740188,114.0409698
中心广场,22.70336288,114.3438877
丰田村,22.68946553,114.3259489
新作坡居民小组,22.66804838,114.2901212
美丽365花园,22.6649362,114.0247908
观澜交警中队,22.7001736,114.0359732
福民市场,22.71375778,114.0369266
滑草场路口,22.76171632,113.9488006
红湖工业区,22.81900097,113.9398791
龙珠幼儿园,22.57129027,113.9617118
田寮路口,22.73569158,113.9024389
光明大道路口,22.74128098,113.9022455
万丰工业区,22.74668951,113.9015698
公明塘尾,22.75273028,113.9032012
东门④,22.55106498,114.1171993
望桐信告地路口,22.60737668,114.170432
滨海沙河东立交,22.52312814,113.9607389
曙光大厦,22.53996171,113.9515102
豪威大厦,22.56304016,113.934199
第二高级中学,22.57142256,113.9302193
留仙洞,22.58868584,113.9249212
长源村,22.59888513,114.0054814
大磡工业一路口,22.61952052,113.9689501
王京坑路口,22.62387083,113.9696653
大磡综合市场,22.622448,113.9696883
四海公园南,22.49748154,113.9216338
工业七路口,22.49772992,113.9277849
科技北二路南,22.55800441,113.9343112
西乡佳华总站,22.57902394,113.8769526
黄麻布村口,22.66528027,113.8624705
西乡安居家园,22.60797083,113.8401995
固戍地铁站北,22.60553762,113.8410117
宝安机关幼儿园,22.55930937,113.8719916
海湾学校,22.57998644,113.8533898
龙井地铁站,22.56772207,113.9682889
桃源村东,22.5614429,113.9804458
水木华庭,22.56473882,113.9762657
公交大厦总站,22.56103567,114.0604523
科学馆地铁接驳站,22.54251149,114.0911883
华侨城中学高中部,22.53095347,113.9631783
红岭中学高中部,22.56190528,114.0075038
银湖山庄,22.57385094,114.0810423
三九花园,22.57697634,114.0741743
玉龙新村总站,22.58244682,114.0932021
玉龙新村,22.581407,114.0946523
固戍南昌村,22.59692569,113.8326714
固戍污水厂,22.58465175,113.842947
固戍海滨新村,22.5891795,113.8363757
固戍井湾新村,22.59386717,113.8310984
海能达大厦,22.55577469,113.9383148
红岭地铁站,22.55186234,114.0981593
莲花北村①,22.56231618,114.0509521
九州家园,22.73042255,114.2580969
罗瑞合居民小组,22.72649806,114.2610282
摩尔城,22.72315391,114.2627573
西丽法庭③,22.5825868,113.9493552
万科云城总站,22.58167865,113.9327084
联合广场②,22.53144103,114.0646382
茶光,22.56922503,113.9507886
宝安教育城,22.65305718,113.8375487
红山地铁站,22.62515812,114.017803
安芳小学南门,22.54605503,114.1498246
翠榕花园,22.5716532,114.1683446
乐土沃森生命科技中心,22.65168142,114.5236008
小梅沙社区公交总站,22.60609074,114.3223707
桃花公交总站,22.50832994,114.0354617
宝龙公馆公交首末站,22.69131109,114.299406
大王墓园,22.70723958,113.8643376
七沥墓园,22.69823788,113.8583135
金银坑①,22.63073148,114.1585262
红花山地铁站,22.78082354,113.9021219
正大城公交首末站,22.72609318,113.9116866
华夏园总站,22.69053854,113.9209448
坪东村公交首末站,22.78010426,114.312769
南山汽车总站,22.5449768,113.9078797
华为百草园,22.65237956,114.0589397
科学公园地铁站,22.78087236,113.9341193
中山大学西门,22.80004779,113.9403736
大鹏汽车站,22.59923698,114.4687782
西乡大铲湾公交场站,22.55497373,113.8594721
中青路西,22.58695552,114.2345127
红星村,22.71433485,113.9011817
木墩公园,22.76523419,113.9201754
同观路口,22.7313545,113.908597
白石洲①,22.54216108,113.9638502
证通电子产业园,22.73214578,113.9126762
顺平路口,22.69850587,114.1062389
新城广场,22.64713302,114.1802036
华侨墓园西门,22.59862364,114.337831
中兴发展,22.58708579,114.2898047
龙华地铁站,22.65437441,114.0171835
北环科苑天桥,22.555012,113.9358987
莲花北地铁站,22.5634043,114.0542162
后海滨登良路口,22.51557904,113.9335457
下梅林一街,22.56300926,114.0273371
高达苑,22.56374885,114.0305844
福田香格里拉,22.53946767,114.0521771
福田区慢性病防治院,22.53309895,114.0402906
荔园日佳商场,22.69955685,113.7880911
龙岗看守所,22.73775843,114.2900878
平湖第二实验学校,22.70930884,114.1013743
平湖花果山小区,22.68888257,114.1209702
佳业路口,22.69000061,114.1174136
融悦大厦,22.70606736,114.1030584
上步码头总站,22.5329656,114.0821032
石厦南总站,22.51519182,114.0406682
深业东岭总站,22.55052532,114.1350458
宝安实验学校总站,22.55161393,113.8962489
清湖产业园总站,22.67840487,114.0610142
山门场站,22.77991522,113.8531375
茜坑新村总站,22.70054494,114.0281414
阳光科创公交总站,22.5165323,113.9095198
御领公馆公交首末站,22.60043351,114.0069566
航天科创产业园,22.56454709,113.9335446
银星科技园公交首末站,22.72586853,114.0395034
深职院留仙洞校区总站,22.58394851,113.9350907
龙苑新村,22.67581471,114.0069159
仙田外国语学校,22.75557298,114.2695935
公明广场地铁站②,22.78084643,113.8858071
凤凰城地铁站,22.75079475,113.9283465
AB楼,22.64628638,113.8208605
GTC,22.62721562,113.8094485
ITC,22.62565483,113.8132325
机场事业部场站,22.62131772,113.8089586
凉帽山地铁站,22.649516,114.1134396
横岗车辆段,22.63309321,114.1718772
周家大道聚丰路口,22.76422286,113.9198376
坪山心海城总站,22.68182652,114.3392207
怀德翠湖工业区(微巴）,22.6933493,113.8178585
和景工业区总站,22.69211343,113.7804017
西丽社区①,22.57644708,113.9495392
深圳湾公园地铁站①,22.52513731,113.9891095
深湾地铁站,22.5259092,113.9710863
华为基地南门,22.65391547,114.0544381
深圳先进技术学院,22.59721854,113.9869304
上李朗体育中心,22.65799552,114.1159922
坪西社康中心,22.7729616,114.2893483
鹏联佳科技园,22.79724969,114.3353159
香蜜公园西,22.55364044,114.0131216
香荔花园,22.54467239,114.0144022
星河雅宝总站,22.60626456,114.0596361
宝运达物流信息大厦,22.59802062,113.8782214
田寮市场东,22.73172228,113.8991945
上水径地铁站,22.62466764,114.1022468
凤凰城实验学校北,22.73543312,113.9270454
甲子塘社区公园,22.7341079,113.9168465
上石家路口,22.7650875,113.8910839
百昌百货,22.80482469,114.077862
四村市场,22.80350578,114.0721289
溪头新村,22.80219891,114.0592805
青青世界公园公交接驳站,22.50798974,113.8937066
铁路公园地铁站,22.5054301,113.885352
艺展三路（微巴）,22.78636733,113.8302859
州航路路口（微巴）,22.61319515,113.8502873
凤凰英荟城,22.7326228,113.9256186
光谷苑西,22.73788021,113.9232197
尚智科技园,22.74082057,113.9212535
长圳地铁站北,22.73050497,113.9259615
逸秀新村天桥,22.60359041,114.0333025
中亚电子（微巴）,22.74095681,113.8165198
亿康书城（微巴）,22.73080722,113.8167571
爱博幼儿园（微巴）,22.73095734,113.8141662
新恒生,22.75899414,114.276287
坪西南路口,22.7545856,114.2771028
五马峰公园,22.75597176,114.4044331
幸福城三期,22.66234877,114.0358529
航城学校,22.61414653,113.8481511
满京华艺象,22.60928916,114.4265033
新大总站,22.54384307,114.508431
新园社区公园,22.58696354,114.2465664
平峦山公交总站,22.6082911,113.8660223
塘新路南(微巴）,22.6928697,113.8153378
立山环保,22.70900859,114.2735487
农业银行,22.80700814,114.0892249
汤坑横坪路口,22.67001241,114.2974178
坪山中山小学,22.67972741,114.3267084
同辉路中,22.74424055,114.3933411
石岩新村南,22.67612748,113.9213876
凯博电线电缆公司,22.76209268,113.8643442
利达路口,22.63710422,113.830471
沙井公园公交场站（微巴）,22.7405942,113.8123678
明珠市场（微巴）,22.73899413,113.8071272
西荟城（微巴）,22.73546235,113.8110868
沙井地铁口（微巴）,22.73524481,113.8198822
怀德商贸西（微巴）,22.66871499,113.8231162
189工业区,22.66026291,114.2037568
柏怡科技园,22.62705792,114.1842073
盐田区政府北,22.56043802,114.2316793
西丽湖地铁站,22.59657892,113.9610845
桃源村地铁站,22.56285163,113.9770819
深云村②,22.55975698,113.9865009
下早新村,22.66212675,114.0025806
新和总站,22.66483285,113.8012532
时代景苑总站,22.68382789,113.8270127
星航华府总站,22.64746673,113.8280548
育新学校正门,22.74268975,113.9542354
观光路口,22.73848572,113.9543505
汉开数理高中,22.73313172,114.0233615
麻布村第二工业区,22.68571513,113.8864289
赤湾接驳站,22.48120271,113.8935952
坪洲地铁站西,22.57092159,113.8650628
科技园③,22.54253652,113.9389299
阳台山绿道公交首末站,22.65442109,113.9940986
龙澜观兴北路口,22.70751006,114.0199946
田作居民小组,22.66450482,114.4086698
润杰楼,22.77098725,113.7799417
步步高北门,22.77117125,113.777454
园博园东,22.53953322,114.0024089
振安商业广场,22.77181772,113.7692719
长安花园站,22.77224343,113.7640602
镇茂五金厂站,22.77263132,113.7592451
金沙花园站,22.77301109,113.754504
元昌厂,22.77349558,113.7493524
步步高北门站,22.77117126,113.777467
田寮炜东城,22.72995753,113.9010696
田寮新村,22.72752557,113.8962207
田寮市场,22.7280584,113.8982511
宝田三路,22.60320982,113.8635687
龙泽苑公交总站,22.60415858,114.0391349
鸿威工业区（微巴）,22.58312005,113.9158013
庭威工业园（微巴）,22.58121746,113.9167342
留仙一路（微巴）,22.57826971,113.9144318
高新奇工业园（微巴）,22.57641794,113.9167895
高新奇南门（微巴）,22.57681204,113.9207451
美生创谷科技创新园（微巴）,22.57868021,113.9222233
安通达工业园（微巴）,22.58202133,113.9235244
福永街道办（微巴）,22.67446131,113.8165381
福永医院（微巴）,22.67411918,113.8148206
富利松白路口,22.78208267,113.8801195
富利南路口,22.77165115,113.8788012
依波大厦,22.77032924,113.8811487
曦湾华府,22.50477336,113.9358939
鑫豪盛大洋工业园（微巴）,22.6921982,113.8112019
富桥第五工业区（微巴）,22.69048494,113.8086333
立新湖创意园(微巴）,22.68892086,113.8067074
鹏福大酒店（微巴）,22.69190428,113.8051041
佳泰健康产业园（微巴）,22.70241339,113.8043956
桥头小学（微巴）,22.69616056,113.8052943
华联百货,22.73452147,113.9148448
凤凰街道办,22.73481522,113.9162446
甲子塘居委会,22.73241179,113.9163827
观澜公坑廊公交总站,22.7147138,114.0864886
新安文体中心,22.58122868,113.917591
松元厦地铁站①,22.72363794,114.057879
横岗大康村公交总站,22.64635149,114.2247277
新飞燕分厂,22.8023289,113.8520635
听泉居总站,22.55584493,114.0054483
大梅沙闻檀道场站,22.60210189,114.2967579
盐田区医院②,22.55966271,114.2291432
李松蓢体育中心,22.80833707,113.8823129
金蓢路,22.80415834,113.8804496
金蓢路口,22.80134788,113.8798178
聚龙金牛东路口,22.71498124,114.4026895
登良地铁站C出口,22.51311213,113.9335289
凉帽山车辆段,22.64406461,114.1116231
石碧西路,22.79406913,114.3287549
白沙湾海生路口,22.64580223,114.4998666
丽湖花园②,22.628879,114.0995116
沙湖麒麟岭路口,22.76452328,114.062987
宏盈天桥,22.71562009,114.1432198
松福大道路口,22.75246174,113.7872449
大铲湾场站,22.5509428,113.8564898
汇聚创新园（微巴）,22.58468272,113.9229286
塘头路口,22.6545588,113.9155068
塘头社区（微巴）,22.66341885,113.9115896
惠阳秋长白石汽车站,22.77152844,114.3745768
卓越后海中心,22.52146855,113.9378366
鹏基工业区②,22.56428016,114.1599885
鹏基工业区①,22.56431499,114.1609651
龙西五联路,22.75003271,114.2367326
新百丽公交总站,22.69300671,113.9734691
上村大桥,22.79664044,113.9008222
铁塔科技园,22.79372677,113.9036947
中泰科技园,22.79104125,113.907467
羌下治安亭,22.81140403,113.9603582
公明大围,22.76640937,113.9075246
梓横西路东,22.74676227,114.3756379
梓横西路西,22.74657464,114.3731412
太阳城,22.84813591,114.0896094
秀新村幼儿园,22.74741142,114.3720938
新东路北,22.74438568,114.3759909
新东路口南,22.74211321,114.376162
秀新飞达桥,22.74144082,114.3669777
光祖中学,22.74531572,114.3652669
青兰一路南,22.72468455,114.3885426
规划四路东,22.72135193,114.3874187
规划四路西,22.72125182,114.383667
龙翔路口,22.67952746,113.8167053
梅观雪岗桥底,22.66949508,114.0499983
龙瑞佳园天桥,22.48228098,113.8973701
瑞河耶纳北门,22.53010801,113.9725087
惠鑫公寓①,22.60477563,114.040861
梅景,22.56377363,114.0328401
红岭,22.5510628,114.0994704
市民中心,22.54444703,114.0560688
大运,22.68855911,114.2233159
竹子林,22.53616826,114.0088758
机场北,22.654031,113.7930939
清湖,22.66681811,114.0314398
西丽,22.58366162,113.9489404
南联,22.72479412,114.2607018
深云,22.55940758,113.988735
田贝,22.56998596,114.1249818
碧海湾,22.57809162,113.8511629
华强路,22.54314074,114.0800042
机场,22.62696168,113.8086195
华强北,22.54712238,114.0802841
华强南,22.5398954,114.0816971
坂田,22.63016415,114.0657176
赤尾,22.53405683,114.0784694
深圳湾公园,22.52446552,113.9881258
五和,22.62952673,114.0555527
水湾,22.49143365,113.9148293
前海湾,22.54017591,113.8930691
福永,22.67647396,113.8010093
永湖,22.66183193,114.2131813
西乡,22.57817731,113.8581331
灵芝,22.57201537,113.8992963
塘尾,22.70500199,113.8128408
红树湾,22.52808927,113.963504
黄贝岭,22.54881194,114.1312775
科苑,22.53002099,113.9413097
莲花村,22.55134006,114.0627011
上塘,22.63993615,114.0077628
大芬,22.61690345,114.1333099
人民南,22.53820798,114.113062
下水径,22.61751196,114.1055524
侨城北,22.54687749,113.9841685
梅村,22.57115801,114.0473069
香梅北,22.55661878,114.0276322
上水径,22.62472041,114.1002195
罗湖,22.53477769,114.1135751
龙井,22.56693701,113.9697421
兴东,22.58486234,113.9141506
向西村,22.54249443,114.1206894
银湖,22.57102238,114.0846555
香蜜,22.55555397,114.0187857
红岭南,22.54262644,114.0996361
沙井,22.73378066,113.8194127
安托山,22.55161694,114.0012586
太安,22.57618179,114.1320645
百鸽笼,22.59814512,114.1252595
泥岗,22.5704827,114.0925115
塘朗,22.59294592,113.9946567
下梅林,22.56840855,114.0366672
六约,22.63710846,114.1757028
水贝,22.57668661,114.1198926
岗厦北,22.54363002,114.0641119
登良,22.51216531,113.9327297
园岭,22.55897015,114.0993827
蛇口港,22.47967672,113.9074765
侨城东,22.53526923,113.9916531
燕南,22.54722112,114.0874359
长岭陂,22.60221069,114.0052384
龙华,22.654401,114.0173504
后亭,22.75555484,113.8218579
宝安中心,22.55761562,113.8823682
福民,22.52592372,114.0607898
横岗,22.6512709,114.2041172
深湾,22.5259962,113.9736682
东角头,22.48935507,113.926285
侨香,22.55259288,114.0093346
新秀,22.55042564,114.1437414
双龙,22.73161968,114.272587
珠光,22.57123532,113.9556452
高新园,22.54322015,113.9489429
宝华,22.55268599,113.8802139
世界之窗,22.53989477,113.9691372
海月,22.50341727,113.9328171
车公庙,22.53902473,114.0207614
后瑞,22.63181111,113.8304639
大剧院,22.54448507,114.1027021
黄木岗,22.55852299,114.0821511
下沙,22.53168213,114.0192691
通新岭,22.55180605,114.0911505
福田口岸,22.51843112,114.0641465
红山,22.62472447,114.0184379
大新,22.53527996,113.9102138
福田,22.54318137,114.0477972
长龙,22.61073553,114.1087208
洪浪北,22.57759085,113.9057243
岗厦,22.53754852,114.0630628
临海,22.54721317,113.8844522
机场东,22.64994954,113.8176132
大学城,22.58489737,113.9603823
坪洲,22.57194597,113.8658115
后海,22.52143187,113.9376187
桃园,22.53539488,113.9199949
龙胜,22.64754206,114.0069662
香梅,22.54809884,114.034587
松岗,22.7752608,113.8245991
华侨城,22.53638658,113.9803998
晒布,22.55193603,114.1175796
爱联,22.70033445,114.2295826
赤湾,22.4825289,113.8938662
文锦,22.54496823,114.1258954
少年宫,22.55133105,114.0550472
皇岗口岸,22.52440921,114.0690626
碧头,22.78739239,113.8149221
西丽湖,22.59651603,113.9607218
翠竹,22.55898792,114.1249694
沙尾,22.5235357,114.0374798
华新,22.55196067,114.0815192
农林,22.54320972,114.0130834
洪湖,22.56875239,114.1173791
宝安,22.55763776,113.8755133
民治,22.62027696,114.0357474
木棉湾,22.60969846,114.1252207
红树湾南,22.52596197,113.9664983
莲花北,22.56324224,114.0542791
老街,22.54692425,114.1118443
孖岭,22.57115043,114.0626488
湖贝,22.54698873,114.1203585
香蜜湖,22.54163264,114.0335433
宝体,22.56378842,113.8757582
丹竹头,22.62247993,114.1430239
桃源村,22.56280599,113.9769996
湾厦,22.49637064,113.9337315
荷坳,22.67591835,114.2194583
怡景,22.55857822,114.1350689
新安,22.55052213,113.889759
深康,22.54909387,113.9941089
草埔,22.58713511,114.1114019
益田,22.51900795,114.0458761
固戍,22.60436357,113.841838
白石龙,22.60430476,114.0373857
上梅林,22.57316525,114.0543165
杨美,22.62945104,114.0748395
科学馆,22.54329846,114.0898229
白石洲,22.54255435,113.9621222
石厦,22.52642397,114.0485014
南山,22.52706179,113.9187352
布吉,22.60445616,114.116481
塘坑,22.64198575,114.1878124
布心,22.58370243,114.1329923
鲤鱼门,22.53505941,113.8982192
翻身,22.56274299,113.888364
莲花西,22.54938923,114.0449223
八卦岭,22.56461886,114.0899546
景田,22.55648873,114.0379819
红岭北,22.56471157,114.0992001
深大,22.5416726,113.93929
龙城广场,22.71974972,114.2497632
笋岗,22.56597668,114.1059784
吉祥,22.71232647,114.2394853
民乐,22.5968628,114.0436959
高新南,22.53572,113.9465
荔湾,22.50116,113.8883
粤海门,22.53572,113.94076
南油西,22.51234,113.91343
深大南,22.52903,113.93103
南油,22.51356,113.92123
前湾公园,22.51964,113.88512
怡海,22.51864,113.89805
梦海,22.5221,113.8938
前湾,22.52482,113.89066
妈湾,22.51017,113.88174
铁路公园,22.50599,113.88508
桂湾,22.531861,113.898083
荔林,22.51483,113.90861
南山书城,22.52147,113.92359
万象天地（南山）,22.5449333,113.9511274
壹方城（宝安）,22.5553412,113.8834612
海岸城（南山）,22.5201693,113.9318718
益田假日广场（南山）,22.5404201,113.9705796
深业上城（福田）,22.5601574,114.0651169
卓悦汇（福田）,22.5731072,114.0550764
欢乐海岸购物中心（南山）,22.5284987,113.9842639
海雅缤纷城（宝安）,22.5626768,113.9013128
皇庭广场（福田）,22.5360913,114.0546849
中航城天虹（福田）,22.5450305,114.0783369
来福士广场（南山）,22.5148226,113.9207242
布吉万象汇,22.5961329,114.1261415
蛇口花园城,22.4830163,113.9228216
龙华星河iCO,22.6591266,114.0320874
龙岗COCOPark,22.6950575,114.225794
沙井天虹商场,22.7233894,113.8244631
金光华广场（罗湖）,22.5422678,114.1151888
东门茂业百货,22.5496837,114.1160728
东门越港广场,22.5987707,114.5093192
南山天虹商场,22.5358464,113.9170152
前海壹方城,22.5553412,113.8834612
前海万象前海,22.534334,113.8945014
龙华红山6979,22.6247575,114.0201898
皇庭广场,22.5360913,114.0546849
购物公园,22.5384584,114.0486868
卓悦汇,22.5731072,114.0550764
中心城广场,22.5385834,114.0546296
星河COCOPark,22.6937338,114.2235299
领展中心城,22.5385834,114.0546296
深业上城,22.5601574,114.0651169
中航城天虹,22.5450305,114.0783369
上梅林美食街,22.5687551,114.0512221
岗厦美食街,22.7729381,113.8465137
福民美食街,22.6676993,113.9900798
沙尾夜市,22.7832729,113.8186076
深圳湾万象城,22.5194599,113.9419956
益田假日广场,22.5404201,113.9705796
欢乐海岸,22.5259531,113.9830035
海上世界,22.4881293,113.9101589
蛇口老街,22.4888451,113.9224313
科技园科兴科学园,22.5516208,113.9324936
宝能太古城,22.5045663,113.9342379
来福士广场,22.5148226,113.9207242
华侨城创意园,22.5416246,113.9882354
西丽366大街,22.5854795,113.9461102
桃园美食街,22.5731886,114.0434139
南头古城,22.5403527,113.9194304
蛇口渔人码头,22.4830163,113.9228216
海雅缤纷城,22.5626768,113.9013128
深大桂庙新村,22.5311001,113.9248896
南海意库,22.4897345,113.912876
东门步行街,22.548289,114.1143397
金光华广场,22.5424557,114.1144697
洪湖美食街,22.5686556,114.1173197
壹方城,22.5553412,113.8834612
沙井京基百纳,22.730348,113.8019188
福永海鲜市场,22.6659584,113.8071605
西乡步行街,22.5745511,113.8709891
宝安万达广场,22.5741776,113.8867413
龙岗老街,22.7051949,114.2212304
平湖华南城,22.6842036,114.1104684
大运中心美食街,22.5993239,114.3071335
布吉老街,22.6023568,114.111757
吉华路美食街,22.6187489,114.1052817
红山6979,22.6247575,114.0201898
民治美食街,22.6321091,114.0301003
大浪商业中心,22.6771039,113.9905973
龙华老街,22.6608423,114.0067651
大和夜市,22.1341245,113.4565866
坑梓美食街,22.6004322,114.1812502
坪山老街,22.7114546,114.3742877
马峦山美食街,22.6260354,114.3040807
公明老街,22.7859917,113.8830156
圳美美食街,22.6065074,114.3265184
壹海城,22.5581905,114.2349643
盐田海鲜街,22.5892725,114.2728947
大梅沙奥特莱斯,22.5998559,114.3033985
东部华侨城美食街,22.603192,114.3037473
小梅沙美食街,22.6044816,114.3210895
西乡夜市,22.5446799,114.1204548
民治夜市,22.6241348,114.0338491
大浪夜市,22.9046119,113.9128334
沙井夜市,22.7540036,113.7966658
布吉夜市,22.6043256,114.1164167
公明夜市,22.8240358,113.9060487
笔架山公园美食街,22.5691894,114.0847528
龙华深圳北站美食街,22.6246369,114.0132188
盐田海滨栈道美食街,22.5975968,114.3182061
